datetime,precio_mwh,hidráulica,nuclear,carbón,turbina_de_vapor,ciclo_combinado,eólica,solar_fotovoltaica,solar_térmica,otras_renovables,cogeneración,residuos_no_renovables,residuos_renovables,generación_total,demanda
2026-01-07 17:30:00+00:00,265.57500000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40385.425
2026-01-07 17:45:00+00:00,264.96250000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40669.2345
2026-01-07 18:00:00+00:00,264.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40953.044
2026-01-07 18:15:00+00:00,259.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41146.25425
2026-01-07 18:30:00+00:00,255.41000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41339.4645
2026-01-07 18:45:00+00:00,250.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41532.674750000006
2026-01-07 19:00:00+00:00,246.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41725.885
2026-01-07 19:15:00+00:00,243.23250000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41424.997
2026-01-07 19:30:00+00:00,239.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41124.109
2026-01-07 19:45:00+00:00,236.7575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40823.221
2026-01-07 20:00:00+00:00,233.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40522.333
2026-01-07 20:15:00+00:00,214.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39488.55225
2026-01-07 20:30:00+00:00,195.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38454.7715
2026-01-07 20:45:00+00:00,176.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37420.99075
2026-01-07 21:00:00+00:00,157.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36387.21
2026-01-07 21:15:00+00:00,153.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35322.58675
2026-01-07 21:30:00+00:00,149.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34257.9635
2026-01-07 21:45:00+00:00,145.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33193.34025
2026-01-07 22:00:00+00:00,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32128.717
2026-01-07 22:15:00+00:00,135.5375,24955.9545,42649.99525,0.001,1661.872,33551.66075,92053.4335,17169.56025,330.64475,2822.5085,11855.249,713.643375,523.933875,228288.45675000004,31419.66025
2026-01-07 22:30:00+00:00,129.075,49911.909,85299.9905,0.002,3323.744,67103.3215,184106.867,34339.1205,661.2895,5645.017,23710.498,1427.28675,1047.86775,456576.9135000001,30710.6035
2026-01-07 22:45:00+00:00,122.61250000000001,74867.8635,127949.98574999999,0.003,4985.616,100654.98225,276160.3005,51508.68075,991.93425,8467.5255,35565.747,2140.930125,1571.8016249999998,684865.3702500002,30001.54675
2026-01-07 23:00:00+00:00,116.15,99823.818,170599.981,0.004,6647.488,134206.643,368213.734,68678.241,1322.579,11290.034,47420.996,2854.5735,2095.7355,913153.8270000002,29292.49
2026-01-07 23:15:00+00:00,116.14250000000001,74867.8635,127949.98574999999,0.003,4985.616,100654.98225,276160.3005,51508.68075,991.93425,8467.5255,35565.747,2140.930125,1571.8016249999998,684865.3702500002,28696.388750000002
2026-01-07 23:30:00+00:00,116.135,49911.909,85299.9905,0.002,3323.744,67103.3215,184106.867,34339.1205,661.2895,5645.017,23710.498,1427.28675,1047.86775,456576.9135000001,28100.2875
2026-01-07 23:45:00+00:00,116.1275,24955.954499999993,42649.99525000001,0.001,1661.8720000000003,33551.66075000001,92053.43349999998,17169.560249999995,330.64474999999993,2822.5085,11855.248999999996,713.6433750000001,523.933875,228288.45675,27504.18625
2026-01-08 00:00:00+00:00,116.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26908.085
2026-01-08 00:15:00+00:00,116.0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26572.1045
2026-01-08 00:30:00+00:00,115.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26236.124
2026-01-08 00:45:00+00:00,115.8425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25900.1435
2026-01-08 01:00:00+00:00,115.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25564.163
2026-01-08 01:15:00+00:00,114.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25440.69075
2026-01-08 01:30:00+00:00,114.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25317.218500000003
2026-01-08 01:45:00+00:00,113.32000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25193.74625
2026-01-08 02:00:00+00:00,112.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25070.274
2026-01-08 02:15:00+00:00,111.17500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25052.4885
2026-01-08 02:30:00+00:00,109.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25034.703
2026-01-08 02:45:00+00:00,108.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25016.917500000003
2026-01-08 03:00:00+00:00,107.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24999.132
2026-01-08 03:15:00+00:00,107.9775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25172.828500000003
2026-01-08 03:30:00+00:00,108.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25346.525
2026-01-08 03:45:00+00:00,109.5925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25520.2215
2026-01-08 04:00:00+00:00,110.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25693.918
2026-01-08 04:15:00+00:00,110.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26544.23125
2026-01-08 04:30:00+00:00,110.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27394.5445
2026-01-08 04:45:00+00:00,110.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28244.85775
2026-01-08 05:00:00+00:00,110.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29095.171
2026-01-08 05:15:00+00:00,116.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30396.96225
2026-01-08 05:30:00+00:00,121.815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31698.7535
2026-01-08 05:45:00+00:00,127.2925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33000.54475
2026-01-08 06:00:00+00:00,132.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34302.336
2026-01-08 06:15:00+00:00,144.1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35108.63025
2026-01-08 06:30:00+00:00,155.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35914.9245
2026-01-08 06:45:00+00:00,166.85750000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36721.21875
2026-01-08 07:00:00+00:00,178.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37527.513
2026-01-08 07:15:00+00:00,174.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37672.03675
2026-01-08 07:30:00+00:00,171.32999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37816.5605
2026-01-08 07:45:00+00:00,167.885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37961.08425
2026-01-08 08:00:00+00:00,164.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38105.608
2026-01-08 08:15:00+00:00,173.3275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38048.63325
2026-01-08 08:30:00+00:00,182.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37991.658500000005
2026-01-08 08:45:00+00:00,191.10250000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37934.683750000004
2026-01-08 09:00:00+00:00,199.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37877.709
2026-01-08 09:15:00+00:00,198.32500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37659.6105
2026-01-08 09:30:00+00:00,196.66000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37441.512
2026-01-08 09:45:00+00:00,194.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37223.4135
2026-01-08 10:00:00+00:00,193.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37005.315
2026-01-08 10:15:00+00:00,192.5475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36877.276
2026-01-08 10:30:00+00:00,191.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36749.237
2026-01-08 10:45:00+00:00,190.9825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36621.198000000004
2026-01-08 11:00:00+00:00,190.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36493.159
2026-01-08 11:15:00+00:00,189.52249999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36484.02775
2026-01-08 11:30:00+00:00,188.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36474.8965
2026-01-08 11:45:00+00:00,188.16750000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36465.76525
2026-01-08 12:00:00+00:00,187.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36456.634
2026-01-08 12:15:00+00:00,169.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36459.512
2026-01-08 12:30:00+00:00,151.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36462.39
2026-01-08 12:45:00+00:00,132.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36465.268
2026-01-08 13:00:00+00:00,114.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36468.146
2026-01-08 13:15:00+00:00,116.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36467.00275
2026-01-08 13:30:00+00:00,117.71000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36465.8595
2026-01-08 13:45:00+00:00,119.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36464.71625
2026-01-08 14:00:00+00:00,120.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36463.573
2026-01-08 14:15:00+00:00,124.58500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36503.733
2026-01-08 14:30:00+00:00,128.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36543.893
2026-01-08 14:45:00+00:00,132.41500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36584.053
2026-01-08 15:00:00+00:00,136.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36624.213
2026-01-08 15:15:00+00:00,140.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36825.812750000005
2026-01-08 15:30:00+00:00,144.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37027.412500000006
2026-01-08 15:45:00+00:00,148.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37229.01225
2026-01-08 16:00:00+00:00,152.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37430.612
2026-01-08 16:15:00+00:00,173.0425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37901.430250000005
2026-01-08 16:30:00+00:00,193.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38372.2485
2026-01-08 16:45:00+00:00,214.4275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38843.06675
2026-01-08 17:00:00+00:00,235.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39313.885
2026-01-08 17:15:00+00:00,234.47750000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39576.11125
2026-01-08 17:30:00+00:00,233.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39838.3375
2026-01-08 17:45:00+00:00,233.1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40100.56375
2026-01-08 18:00:00+00:00,232.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40362.79
2026-01-08 18:15:00+00:00,231.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40543.089
2026-01-08 18:30:00+00:00,229.465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40723.388
2026-01-08 18:45:00+00:00,227.9225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40903.687
2026-01-08 19:00:00+00:00,226.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41083.986
2026-01-08 19:15:00+00:00,224.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40726.88675
2026-01-08 19:30:00+00:00,221.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40369.7875
2026-01-08 19:45:00+00:00,219.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40012.68825
2026-01-08 20:00:00+00:00,216.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39655.589
2026-01-08 20:15:00+00:00,198.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38693.79
2026-01-08 20:30:00+00:00,179.235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37731.990999999995
2026-01-08 20:45:00+00:00,160.4075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36770.191999999995
2026-01-08 21:00:00+00:00,141.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35808.393
2026-01-08 21:15:00+00:00,138.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34759.327999999994
2026-01-08 21:30:00+00:00,136.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33710.263
2026-01-08 21:45:00+00:00,133.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32661.198
2026-01-08 22:00:00+00:00,130.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31612.133
2026-01-08 22:15:00+00:00,124.33250000000001,14424.10325,42629.7905,0.001,1656.526,24632.08,113293.70875,18843.3455,123.1185,2431.523,11218.63225,685.776375,486.845625,230425.45074999996,30904.72925
2026-01-08 22:30:00+00:00,117.70500000000001,28848.2065,85259.581,0.002,3313.052,49264.16,226587.4175,37686.691,246.237,4863.046,22437.2645,1371.55275,973.69125,460850.9014999999,30197.3255
2026-01-08 22:45:00+00:00,111.0775,43272.30975,127889.37150000001,0.003,4969.578,73896.24,339881.12625000003,56530.0365,369.3555,7294.569,33655.89675,2057.329125,1460.536875,691276.3522499999,29489.92175
2026-01-08 23:00:00+00:00,104.45,57696.413,170519.162,0.004,6626.104,98528.32,453174.835,75373.382,492.474,9726.092,44874.529,2743.1055,1947.3825,921701.8029999998,28782.518
2026-01-08 23:15:00+00:00,99.88,43272.30975,127889.37150000001,0.003,4969.578,73896.24,339881.12625000003,56530.0365,369.3555,7294.569,33655.89675,2057.329125,1460.536875,691276.3522499999,28266.8805
2026-01-08 23:30:00+00:00,95.31,28848.2065,85259.581,0.002,3313.052,49264.16,226587.4175,37686.691,246.237,4863.046,22437.2645,1371.55275,973.69125,460850.9014999999,27751.243000000002
2026-01-08 23:45:00+00:00,90.74000000000001,14424.10325,42629.7905,0.001,1656.5259999999998,24632.08,113293.70874999999,18843.345499999996,123.11849999999998,2431.523,11218.632250000002,685.7763749999999,486.8456249999999,230425.45074999996,27235.6055
2026-01-09 00:00:00+00:00,86.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26719.968
2026-01-09 00:15:00+00:00,84.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26368.60225
2026-01-09 00:30:00+00:00,83.05000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26017.2365
2026-01-09 00:45:00+00:00,81.49000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25665.870750000002
2026-01-09 01:00:00+00:00,79.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25314.505
2026-01-09 01:15:00+00:00,76.33250000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25163.010000000002
2026-01-09 01:30:00+00:00,72.73500000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25011.515
2026-01-09 01:45:00+00:00,69.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24860.02
2026-01-09 02:00:00+00:00,65.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24708.525
2026-01-09 02:15:00+00:00,64.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24670.19975
2026-01-09 02:30:00+00:00,62.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24631.874499999998
2026-01-09 02:45:00+00:00,61.43000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24593.54925
2026-01-09 03:00:00+00:00,60.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24555.224
2026-01-09 03:15:00+00:00,64.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24776.11075
2026-01-09 03:30:00+00:00,68.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24996.997499999998
2026-01-09 03:45:00+00:00,72.8175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25217.88425
2026-01-09 04:00:00+00:00,77.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25438.771
2026-01-09 04:15:00+00:00,80.5975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26283.0485
2026-01-09 04:30:00+00:00,84.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27127.326
2026-01-09 04:45:00+00:00,87.6525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27971.6035
2026-01-09 05:00:00+00:00,91.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28815.881
2026-01-09 05:15:00+00:00,96.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30097.011
2026-01-09 05:30:00+00:00,102.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31378.141
2026-01-09 05:45:00+00:00,108.03999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32659.271
2026-01-09 06:00:00+00:00,113.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33940.401
2026-01-09 06:15:00+00:00,122.9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34679.50025
2026-01-09 06:30:00+00:00,132.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35418.5995
2026-01-09 06:45:00+00:00,141.64249999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36157.69875
2026-01-09 07:00:00+00:00,150.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36896.798
2026-01-09 07:15:00+00:00,148.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37071.00675
2026-01-09 07:30:00+00:00,145.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37245.215500000006
2026-01-09 07:45:00+00:00,143.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37419.424250000004
2026-01-09 08:00:00+00:00,140.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37593.633
2026-01-09 08:15:00+00:00,154.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37467.60075
2026-01-09 08:30:00+00:00,168.04000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37341.5685
2026-01-09 08:45:00+00:00,181.595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37215.536250000005
2026-01-09 09:00:00+00:00,195.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37089.504
2026-01-09 09:15:00+00:00,191.4225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36816.477249999996
2026-01-09 09:30:00+00:00,187.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36543.4505
2026-01-09 09:45:00+00:00,183.9675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36270.42375
2026-01-09 10:00:00+00:00,180.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35997.397
2026-01-09 10:15:00+00:00,175.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35861.433999999994
2026-01-09 10:30:00+00:00,170.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35725.471
2026-01-09 10:45:00+00:00,165.9075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35589.508
2026-01-09 11:00:00+00:00,161.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35453.545
2026-01-09 11:15:00+00:00,158.4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35391.349
2026-01-09 11:30:00+00:00,155.79500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35329.153
